"","County","Year","Poverty Count","Poverty Percent","Median Income","Population","Fatalities Count","Fatalities Percent","Commute"
"24","ARTHUR COUNTY",2008,"35","10.4","35208",336.538461538462,0,0,22.3
"25","ARTHUR COUNTY",2009,"46","13.6","40460",338.235294117647,0,0,22.3
"26","ARTHUR COUNTY",2010,"55.00","11.90","34804.00",462.18487394958,0,0,22.3
"27","ARTHUR COUNTY",2011,"54.00","11.50","37578.00",469.565217391304,0,0,22.3
"28","BANNER COUNTY",2003,"61","8","33703.00",762.5,0,0,25.6
"29","BANNER COUNTY",2004,"70.00","9.60","35471.00",729.166666666667,0,0,25.6
"30","BANNER COUNTY",2005,"91.00","12.50","36049.00",728,0,0,25.6
"31","BANNER COUNTY",2006,"97","12.5","36541",776,1,0.128865979381443,25.6
"32","BANNER COUNTY",2007,"99","13.5","37746",733.333333333333,1,0.136363636363636,25.6
"33","BANNER COUNTY",2008,"101","13.8","40142",731.884057971014,1,0.136633663366337,25.6
"34","BANNER COUNTY",2009,"104","16.1","38855",645.962732919255,0,0,25.6
"35","BANNER COUNTY",2010,"91.00","13.20","37151.00",689.393939393939,2,0.29010989010989,25.6
"36","BANNER COUNTY",2011,"88.00","12.90","29383.00",682.170542635659,0,0,25.6
"37","BLAINE COUNTY",2003,"80","15.2","27810.00",526.315789473684,1,0.19,21
"38","BLAINE COUNTY",2004,"66.00","13.60","32259.00",485.294117647059,1,0.206060606060606,21
"39","BLAINE COUNTY",2005,"86.00","17.70","31533.00",485.875706214689,0,0,21
"40","BLAINE COUNTY",2006,"86","17.5","29517",491.428571428571,0,0,21
"41","BLAINE COUNTY",2007,"79","17.6","30647",448.863636363636,0,0,21
"42","BLAINE COUNTY",2008,"82","19.2","31090",427.083333333333,0,0,21
"43","BLAINE COUNTY",2009,"101","22.1","36074",457.013574660633,0,0,21
"44","BLAINE COUNTY",2010,"97.00","20.30","31119.00",477.832512315271,0,0,21
"45","BLAINE COUNTY",2011,"83.00","17.50","35133.00",474.285714285714,0,0,21
"46","BOONE COUNTY",2003,"576","10","34055.00",5760,0,0,18.7
"47","BOONE COUNTY",2004,"552.00","9.70","35655.00",5690.72164948454,0,0,18.7
"48","BOONE COUNTY",2005,"641.00","11.30","36092.00",5672.56637168142,2,0.0352574102964119,18.7
"49","BOONE COUNTY",2006,"640","11.5","37349",5565.21739130435,2,0.0359375,18.7
"50","BOONE COUNTY",2007,"512","9.5","37466",5389.47368421053,0,0,18.7
"51","BOONE COUNTY",2008,"528","9.9","46764",5333.33333333333,0,0,18.7
"52","BOONE COUNTY",2009,"555","10.5","42377",5285.71428571429,1,0.0189189189189189,18.7
"53","BOONE COUNTY",2010,"521.00","9.70","42265.00",5371.13402061856,1,0.0186180422264875,18.7
"54","BOONE COUNTY",2011,"589.00","11.10","46354.00",5306.30630630631,1,0.0188455008488964,18.7
"55","BOX BUTTE COUNTY",2003,"1288","11.4","41119.00",11298.2456140351,0,0,11.7
"56","BOX BUTTE COUNTY",2004,"1288.00","11.40","41980.00",11298.2456140351,4,0.0354037267080745,11.7
"57","BOX BUTTE COUNTY",2005,"1374.00","12.40","39380.00",11080.6451612903,3,0.0270742358078603,11.7
"58","BOX BUTTE COUNTY",2006,"1275","11.7","43177",10897.4358974359,2,0.0183529411764706,11.7
"59","BOX BUTTE COUNTY",2007,"1393","12.9","47560",10798.4496124031,1,0.00926058865757358,11.7
"60","BOX BUTTE COUNTY",2008,"1153","10.7","48801",10775.7009345794,1,0.00928013876843018,11.7
"61","BOX BUTTE COUNTY",2009,"1237","11.6","49319",10663.7931034483,5,0.0468876313662086,11.7
"62","BOX BUTTE COUNTY",2010,"1455.00","13.10","47640.00",11106.8702290076,2,0.0180068728522337,11.7
"63","BOX BUTTE COUNTY",2011,"1886.00","16.90","50430.00",11159.7633136095,0,0,11.7
"64","BOYD COUNTY",2003,"261","11.7","27834.00",2230.76923076923,1,0.0448275862068966,19.2
"65","BOYD COUNTY",2004,"249.00","11.20","26999.00",2223.21428571429,0,0,19.2
"66","BOYD COUNTY",2005,"295.00","13.40","26859.00",2201.49253731343,0,0,19.2
"67","BOYD COUNTY",2006,"345","16.2","28451",2129.62962962963,0,0,19.2
"68","BOYD COUNTY",2007,"285","13.8","29358",2065.21739130435,1,0.048421052631579,19.2
"69","BOYD COUNTY",2008,"274","13.5","31942",2029.62962962963,2,0.0985401459854015,19.2
"70","BOYD COUNTY",2009,"332","16.6","32607",2000,1,0.05,19.2
"71","BOYD COUNTY",2010,"286.00","13.90","34564.00",2057.55395683453,0,0,19.2
"72","BOYD COUNTY",2011,"281.00","13.80","36181.00",2036.23188405797,0,0,19.2
"73","BROWN COUNTY",2003,"387","11.4","31250.00",3394.73684210526,2,0.0589147286821705,12.8
"74","BROWN COUNTY",2004,"359.00","10.90","32624.00",3293.57798165138,1,0.0303621169916435,12.8
"75","BROWN COUNTY",2005,"425.00","13.00","32291.00",3269.23076923077,0,0,12.8
"76","BROWN COUNTY",2006,"470","14.3","32608",3286.71328671329,0,0,12.8
"77","BROWN COUNTY",2007,"399","12.7","34337",3141.73228346457,0,0,12.8
"78","BROWN COUNTY",2008,"401","13","34217",3084.61538461538,0,0,12.8
"79","BROWN COUNTY",2009,"465","15.5","27318",3000,3,0.1,12.8
"80","BROWN COUNTY",2010,"431.00","13.90","34659.00",3100.71942446043,1,0.0322505800464037,12.8
"81","BROWN COUNTY",2011,"421.00","13.70","38011.00",3072.99270072993,1,0.032541567695962,12.8
"82","BUFFALO COUNTY",2003,"4233","10.4","39968.00",40701.9230769231,13,0.0319395227970706,14.7
"83","BUFFALO COUNTY",2004,"4369.00","10.60","41036.00",41216.9811320755,10,0.0242618448157473,14.7
"84","BUFFALO COUNTY",2005,"4754.00","11.70","41872.00",40632.4786324786,6,0.0147665124106016,14.7
"85","BUFFALO COUNTY",2006,"5200","12.7","42331",40944.8818897638,13,0.03175,14.7
"86","BUFFALO COUNTY",2007,"4460","10.6","46786",42075.4716981132,11,0.0261434977578475,14.7
"87","BUFFALO COUNTY",2008,"5041","11.8","46316",42720.3389830508,9,0.0210672485617933,14.7
"88","BUFFALO COUNTY",2009,"6773","15.8","45009",42867.0886075949,11,0.0256607116491953,14.7
"89","BUFFALO COUNTY",2010,"5432.00","12.40","45307.00",43806.4516129032,2,0.00456553755522828,14.7
"90","BUFFALO COUNTY",2011,"5327.00","12.00","50346.00",44391.6666666667,8,0.0180214004129904,14.7
"91","BURT COUNTY",2003,"734","9.9","35319.00",7414.14141414141,3,0.0404632152588556,22.1
"92","BURT COUNTY",2004,"706.00","9.60","36948.00",7354.16666666667,1,0.0135977337110482,22.1
"93","BURT COUNTY",2005,"761.00","10.40","36508.00",7317.30769230769,3,0.0409986859395532,22.1
"94","BURT COUNTY",2006,"721","10","38385",7210,4,0.0554785020804438,22.1
"95","BURT COUNTY",2007,"820","11.8","40005",6949.15254237288,1,0.014390243902439,22.1
"96","BURT COUNTY",2008,"704","10.2","45487",6901.96078431373,0,0,22.1
"97","BURT COUNTY",2009,"740","10.9","42242",6788.99082568807,0,0,22.1
"98","BURT COUNTY",2010,"808.00","12.10","44360.00",6677.68595041322,0,0,22.1
"99","BURT COUNTY",2011,"720.00","10.80","46434.00",6666.66666666667,0,0,22.1
"100","BUTLER COUNTY",2003,"795","9","38209.00",8833.33333333333,5,0.0566037735849057,20.9
"101","BUTLER COUNTY",2004,"762.00","8.70","40030.00",8758.62068965517,3,0.034251968503937,20.9
"102","BUTLER COUNTY",2005,"747.00","8.70","41852.00",8586.20689655172,1,0.0116465863453815,20.9
"103","BUTLER COUNTY",2006,"781","9.2","40949",8489.13043478261,6,0.0706786171574904,20.9
"104","BUTLER COUNTY",2007,"774","9.3","42679",8322.58064516129,4,0.048062015503876,20.9
"105","BUTLER COUNTY",2008,"784","9.5","44853",8252.63157894737,5,0.0605867346938775,20.9
"106","BUTLER COUNTY",2009,"802","9.7","48201",8268.0412371134,0,0,20.9
"107","BUTLER COUNTY",2010,"747.00","9.10","47490.00",8208.79120879121,2,0.0243641231593039,20.9
"108","BUTLER COUNTY",2011,"754.00","9.30","53928.00",8107.52688172043,2,0.0246684350132626,20.9
"109","CASS COUNTY",2003,"1624","6.4","51019.00",25375,6,0.0236453201970443,26.1
"110","CASS COUNTY",2004,"1597.00","6.20","53205.00",25758.064516129,2,0.00776455854727614,26.1
"111","CASS COUNTY",2005,"1638.00","6.50","56371.00",25200,8,0.0317460317460317,26.1
"112","CASS COUNTY",2006,"1544","6","55280",25733.3333333333,5,0.0194300518134715,26.1
"113","CASS COUNTY",2007,"1604","6.4","57090",25062.5,4,0.0159600997506234,26.1
"114","CASS COUNTY",2008,"1696","6.7","63083",25313.4328358209,10,0.0395047169811321,26.1
"115","CASS COUNTY",2009,"1787","7.1","58141",25169.014084507,9,0.0357582540570789,26.1
"116","CASS COUNTY",2010,"1787.00","7.20","59392.00",24819.4444444444,3,0.0120872971460548,26.1
"117","CASS COUNTY",2011,"1913.00","7.70","60091.00",24844.1558441558,6,0.0241505488761108,26.1
"118","CEDAR COUNTY",2003,"742","8.3","38977.00",8939.75903614458,3,0.0335579514824798,17.5
"119","CEDAR COUNTY",2004,"718.00","8.00","39588.00",8975,0,0,17.5
"120","CEDAR COUNTY",2005,"786.00","8.90","42547.00",8831.4606741573,2,0.02264631043257,17.5
"121","CEDAR COUNTY",2006,"838","9.7","39930",8639.17525773196,2,0.0231503579952267,17.5
"122","CEDAR COUNTY",2007,"769","9.2","42402",8358.69565217391,1,0.011963589076723,17.5
"123","CEDAR COUNTY",2008,"702","8.6","43199",8162.79069767442,1,0.0122507122507122,17.5
"124","CEDAR COUNTY",2009,"894","11","41817",8127.27272727273,2,0.0246085011185682,17.5
"125","CEDAR COUNTY",2010,"967.00","11.10","43923.00",8711.71171171171,2,0.0229576008273009,17.5
"126","CEDAR COUNTY",2011,"840.00","9.80","48085.00",8571.42857142857,1,0.0116666666666667,17.5
"127","CHASE COUNTY",2003,"398","10.2","34682.00",3901.96078431373,0,0,10.9
"128","CHASE COUNTY",2004,"363.00","9.50","37050.00",3821.05263157895,0,0,10.9
"129","CHASE COUNTY",2005,"388.00","10.30","36765.00",3766.99029126214,0,0,10.9
"130","CHASE COUNTY",2006,"458","12.4","36149",3693.54838709677,1,0.0270742358078603,10.9
"131","CHASE COUNTY",2007,"373","10.4","39845",3586.53846153846,0,0,10.9
"132","CHASE COUNTY",2008,"374","10.6","42821",3528.30188679245,0,0,10.9
"133","CHASE COUNTY",2009,"412","11.7","43720",3521.36752136752,3,0.0851941747572816,10.9
"134","CHASE COUNTY",2010,"457.00","11.70","43271.00",3905.98290598291,1,0.0256017505470459,10.9
"135","CHASE COUNTY",2011,"401.00","10.20","45885.00",3931.37254901961,0,0,10.9
"136","CHERRY COUNTY",2003,"741","12.3","32253.00",6024.39024390244,5,0.0829959514170041,13.6
"137","CHERRY COUNTY",2004,"717.00","11.80","33527.00",6076.27118644068,1,0.0164574616457462,13.6
"138","CHERRY COUNTY",2005,"788.00","13.10","33465.00",6015.26717557252,1,0.0166243654822335,13.6
"139","CHERRY COUNTY",2006,"837","14.3","34265",5853.14685314685,1,0.0170848267622461,13.6
"140","CHERRY COUNTY",2007,"709","12.6","35901",5626.98412698413,1,0.017771509167842,13.6
"141","CHERRY COUNTY",2008,"680","12.3","37448",5528.45528455285,0,0,13.6
"142","CHERRY COUNTY",2009,"784","14.6","35897",5369.86301369863,6,0.111734693877551,13.6
"143","CHERRY COUNTY",2010,"771.00","13.70","38977.00",5627.73722627737,2,0.035538261997406,13.6
"144","CHERRY COUNTY",2011,"886.00","15.60","39638.00",5679.48717948718,4,0.0704288939051919,13.6
"145","CHEYENNE COUNTY",2003,"937","9.5","39396.00",9863.15789473684,5,0.0506937033084312,14.1
"146","CHEYENNE COUNTY",2004,"932.00","9.40","40302.00",9914.89361702128,3,0.0302575107296137,14.1
"147","CHEYENNE COUNTY",2005,"1001.00","10.20","41355.00",9813.72549019608,3,0.0305694305694306,14.1
"148","CHEYENNE COUNTY",2006,"936","9.6","42463",9750,5,0.0512820512820513,14.1
"149","CHEYENNE COUNTY",2007,"1040","10.6","45007",9811.32075471698,3,0.0305769230769231,14.1
"150","CHEYENNE COUNTY",2008,"945","9.7","45580",9742.26804123711,5,0.0513227513227513,14.1
"151","CHEYENNE COUNTY",2009,"967","10.1","47158",9574.25742574257,2,0.0208893485005171,14.1
"152","CHEYENNE COUNTY",2010,"1049.00","10.70","49417.00",9803.73831775701,2,0.0204003813155386,14.1
"153","CHEYENNE COUNTY",2011,"1130.00","11.50","49065.00",9826.08695652174,0,0,14.1
"154","CLAY COUNTY",2003,"695","10.4","36239.00",6682.69230769231,9,0.134676258992806,18.4
"155","CLAY COUNTY",2004,"669.00","10.00","37048.00",6690,2,0.0298953662182362,18.4
"156","CLAY COUNTY",2005,"782.00","11.80","37586.00",6627.1186440678,1,0.0150895140664962,18.4
"157","CLAY COUNTY",2006,"702","10.9","38730",6440.36697247706,1,0.0155270655270655,18.4
"158","CLAY COUNTY",2007,"649","10.5","41731",6180.95238095238,2,0.0323574730354391,18.4
"159","CLAY COUNTY",2008,"645","10.5","42030",6142.85714285714,3,0.0488372093023256,18.4
"160","CLAY COUNTY",2009,"630","10.4","44391",6057.69230769231,9,0.148571428571429,18.4
"161","CLAY COUNTY",2010,"704.00","11.00","46199.00",6400,1,0.015625,18.4
"162","CLAY COUNTY",2011,"722.00","11.30","47339.00",6389.38053097345,0,0,18.4
"163","COLFAX COUNTY",2003,"982","9.4","37261.00",10446.8085106383,1,0.00957230142566192,18.8
"164","COLFAX COUNTY",2004,"983.00","9.50","37620.00",10347.3684210526,2,0.0193285859613428,18.8
"165","COLFAX COUNTY",2005,"1159.00","11.30","39705.00",10256.6371681416,2,0.0194995685936152,18.8
"166","COLFAX COUNTY",2006,"1001","10.1","43402",9910.89108910891,1,0.0100899100899101,18.8
"167","COLFAX COUNTY",2007,"1071","10.9","42057",9825.68807339449,1,0.0101774042950514,18.8
"168","COLFAX COUNTY",2008,"926","9.4","45708",9851.06382978723,3,0.0304535637149028,18.8
"169","COLFAX COUNTY",2009,"1120","11.1","42810",10090.0900900901,2,0.0198214285714286,18.8
"170","COLFAX COUNTY",2010,"1135.00","10.90","45039.00",10412.8440366972,2,0.0192070484581498,18.8
"171","COLFAX COUNTY",2011,"1252.00","12.00","45936.00",10433.3333333333,1,0.00958466453674121,18.8
"172","CUMING COUNTY",2003,"839","8.7","36851.00",9643.67816091954,2,0.0207389749702026,16.3
"173","CUMING COUNTY",2004,"790.00","8.30","38597.00",9518.07228915663,4,0.0420253164556962,16.3
"174","CUMING COUNTY",2005,"906.00","9.60","38591.00",9437.5,1,0.0105960264900662,16.3
"175","CUMING COUNTY",2006,"1084","11.5","37690",9426.08695652174,8,0.0848708487084871,16.3
"176","CUMING COUNTY",2007,"842","9.3","41788",9053.76344086022,0,0,16.3
"177","CUMING COUNTY",2008,"845","9.3","44672",9086.02150537634,3,0.0330177514792899,16.3
"178","CUMING COUNTY",2009,"846","9.5","42392",8905.26315789474,1,0.0112293144208038,16.3
"179","CUMING COUNTY",2010,"926.00","10.30","45234.00",8990.29126213592,1,0.0111231101511879,16.3
"180","CUMING COUNTY",2011,"815.00","9.00","47273.00",9055.55555555555,1,0.0110429447852761,16.3
"181","CUSTER COUNTY",2003,"1399","12.3","33494.00",11373.9837398374,2,0.0175839885632595,16.4
"182","CUSTER COUNTY",2004,"1331.00","11.80","34019.00",11279.6610169492,6,0.0531930879038317,16.4
"183","CUSTER COUNTY",2005,"1423.00","12.80","34105.00",11117.1875,2,0.0179901616303584,16.4
"184","CUSTER COUNTY",2006,"1634","14.9","35937",10966.4429530201,3,0.0273561811505508,16.4
"185","CUSTER COUNTY",2007,"1312","12.4","38706",10580.6451612903,3,0.0283536585365854,16.4
"186","CUSTER COUNTY",2008,"1206","11.4","39479",10578.9473684211,1,0.00945273631840796,16.4
"187","CUSTER COUNTY",2009,"1417","13.5","38732",10496.2962962963,8,0.0762173606210304,16.4
"188","CUSTER COUNTY",2010,"1499.00","14.00","39801.00",10707.1428571429,3,0.0280186791194129,16.4
"189","CUSTER COUNTY",2011,"1490.00","13.90","40928.00",10719.4244604317,1,0.00932885906040268,16.4
"190","DAKOTA COUNTY",2003,"2182","10.7","38864.00",20392.523364486,3,0.014711274060495,16.2
"191","DAKOTA COUNTY",2004,"2238.00","11.10","39394.00",20162.1621621622,2,0.00991957104557641,16.2
"192","DAKOTA COUNTY",2005,"2395.00","12.00","42161.00",19958.3333333333,5,0.0250521920668058,16.2
"193","DAKOTA COUNTY",2006,"2624","13","42298",20184.6153846154,0,0,16.2
"194","DAKOTA COUNTY",2007,"2355","11.8","44002",19957.6271186441,4,0.0200424628450106,16.2
"195","DAKOTA COUNTY",2008,"2606","13.2","43813",19742.4242424242,2,0.0101304681504221,16.2
"196","DAKOTA COUNTY",2009,"2958","14.6","42192",20260.2739726027,0,0,16.2
"197","DAKOTA COUNTY",2010,"2735.00","13.20","43351.00",20719.696969697,2,0.0096526508226691,16.2
"198","DAKOTA COUNTY",2011,"2664.00","12.90","47067.00",20651.1627906977,2,0.00968468468468468,16.2
"199","DAWES COUNTY",2003,"1286","16.1","30007.00",7987.57763975155,2,0.0250388802488336,13.2
"200","DAWES COUNTY",2004,"1254.00","15.80","31378.00",7936.70886075949,5,0.0629984051036683,13.2
"201","DAWES COUNTY",2005,"1374.00","17.90","32731.00",7675.97765363129,1,0.0130276564774381,13.2
"202","DAWES COUNTY",2006,"1449","18.8","33865",7707.44680851064,0,0,13.2
"203","DAWES COUNTY",2007,"1439","18.2","34759",7906.59340659341,0,0,13.2
"204","DAWES COUNTY",2008,"1555","19.9","36051",7814.07035175879,2,0.0255948553054662,13.2
"205","DAWES COUNTY",2009,"1602","20.4","35165",7852.94117647059,3,0.0382022471910112,13.2
"206","DAWES COUNTY",2010,"1460.00","17.60","36333.00",8295.45454545454,0,0,13.2
"207","DAWES COUNTY",2011,"1679.00","20.20","38824.00",8311.88118811881,1,0.0120309708159619,13.2
"208","DAWSON COUNTY",2003,"2558","10.5","36624.00",24361.9047619048,8,0.0328381548084441,14.5
"209","DAWSON COUNTY",2004,"2649.00","10.90","36542.00",24302.752293578,8,0.0329180822952057,14.5
"210","DAWSON COUNTY",2005,"2819.00","11.70","38392.00",24094.0170940171,6,0.024902447676481,14.5
"211","DAWSON COUNTY",2006,"3351","13.7","37239",24459.8540145985,12,0.049059982094897,14.5
"212","DAWSON COUNTY",2007,"2823","11.6","41447",24336.2068965517,5,0.0205455189514701,14.5
"213","DAWSON COUNTY",2008,"2893","12","42566",24108.3333333333,3,0.0124438299343242,14.5
"214","DAWSON COUNTY",2009,"3623","14.8","40048",24479.7297297297,5,0.0204250621032294,14.5
"215","DAWSON COUNTY",2010,"2819.00","11.70","43899.00",24094.0170940171,4,0.0166016317843207,14.5
"216","DAWSON COUNTY",2011,"3114.00","13.00","43224.00",23953.8461538462,9,0.0375722543352601,14.5
"217","DEUEL COUNTY",2003,"201","10","35308.00",2010,6,0.298507462686567,21.3
"218","DEUEL COUNTY",2004,"182.00","9.10","35840.00",2000,0,0,21.3
"219","DEUEL COUNTY",2005,"201.00","10.20","38156.00",1970.58823529412,6,0.304477611940298,21.3
"220","DEUEL COUNTY",2006,"235","12.2","37245",1926.22950819672,2,0.103829787234043,21.3
"221","DEUEL COUNTY",2007,"207","11.1","38318",1864.86486486487,1,0.0536231884057971,21.3
"222","DEUEL COUNTY",2008,"207","11.2","40951",1848.21428571429,6,0.32463768115942,21.3
"223","DEUEL COUNTY",2009,"227","12.5","38594",1816,3,0.165198237885463,21.3
"224","DEUEL COUNTY",2010,"243.00","12.70","40325.00",1913.38582677165,1,0.0522633744855967,21.3
"225","DEUEL COUNTY",2011,"257.00","13.10","40417.00",1961.8320610687,0,0,21.3
"226","DIXON COUNTY",2003,"537","8.9","37285.00",6033.70786516854,3,0.0497206703910615,21.6
"227","DIXON COUNTY",2004,"505.00","8.30","37874.00",6084.33734939759,0,0,21.6
"228","DIXON COUNTY",2005,"584.00","9.70","40135.00",6020.61855670103,2,0.0332191780821918,21.6
"229","DIXON COUNTY",2006,"596","9.9","39525",6020.20202020202,1,0.0166107382550336,21.6
"230","DIXON COUNTY",2007,"632","10.3","39797",6135.92233009709,1,0.0162974683544304,21.6
"231","DIXON COUNTY",2008,"619","10.1","43715",6128.71287128713,4,0.0652665589660743,21.6
"232","DIXON COUNTY",2009,"663","10.8","42487",6138.88888888889,2,0.032579185520362,21.6
"233","DIXON COUNTY",2010,"573.00","9.70","43505.00",5907.21649484536,1,0.0169284467713787,21.6
"234","DIXON COUNTY",2011,"574.00","9.80","46524.00",5857.14285714286,3,0.051219512195122,21.6
"235","DODGE COUNTY",2003,"3360","9.5","39127.00",35368.4210526316,9,0.0254464285714286,17.6
"236","DODGE COUNTY",2004,"3422.00","9.70","40241.00",35278.3505154639,8,0.022676797194623,17.6
"237","DODGE COUNTY",2005,"3753.00","10.80","40881.00",34750,8,0.023021582733813,17.6
"238","DODGE COUNTY",2006,"3871","11.1","41023",34873.8738738739,2,0.00573495220873159,17.6
"239","DODGE COUNTY",2007,"4364","12.6","42320",34634.9206349206,5,0.0144362969752521,17.6
"240","DODGE COUNTY",2008,"3489","10.1","46805",34544.5544554455,3,0.00868443680137575,17.6
"241","DODGE COUNTY",2009,"4009","11.6","47325",34560.3448275862,4,0.0115739585931654,17.6
"242","DODGE COUNTY",2010,"4513.00","12.70","41435.00",35535.4330708661,3,0.00844227786394859,17.6
"243","DODGE COUNTY",2011,"4120.00","11.60","46246.00",35517.2413793103,2,0.00563106796116505,17.6
"244","DOUGLAS COUNTY",2003,"51124","10.8","46711.00",473370.37037037,34,0.00718253657773257,18.4
"245","DOUGLAS COUNTY",2004,"53193.00","11.10","47193.00",479216.216216216,32,0.00667757035700186,18.4
"246","DOUGLAS COUNTY",2005,"57967.00","12.20","46046.00",475139.344262295,38,0.00799765383752825,18.4
"247","DOUGLAS COUNTY",2006,"58266","12.1","48981",481537.190082645,40,0.00830673119829746,18.4
"248","DOUGLAS COUNTY",2007,"58096","12","50941",484133.333333333,39,0.00805563205728449,18.4
"249","DOUGLAS COUNTY",2008,"59511","12.2","52222",487795.081967213,17,0.00348506998706122,18.4
"250","DOUGLAS COUNTY",2009,"63394","12.8","49944",495265.625,29,0.00585544373284538,18.4
"251","DOUGLAS COUNTY",2010,"74253.00","14.70","50270.00",505122.448979592,28,0.00554321037533837,18.4
"252","DOUGLAS COUNTY",2011,"74975.00","14.60","51741.00",513527.397260274,21,0.00408936312104035,18.4
"253","DUNDY COUNTY",2003,"248","11.5","28846.00",2156.52173913043,0,0,14.3
"254","DUNDY COUNTY",2004,"249.00","12.00","29310.00",2075,0,0,14.3
"255","DUNDY COUNTY",2005,"279.00","13.70","29910.00",2036.49635036496,1,0.0491039426523298,14.3
"256","DUNDY COUNTY",2006,"311","15.2","29934",2046.05263157895,1,0.0488745980707395,14.3
"257","DUNDY COUNTY",2007,"303","15.4","32494",1967.53246753247,0,0,14.3
"258","DUNDY COUNTY",2008,"277","14.3","34354",1937.06293706294,0,0,14.3
"259","DUNDY COUNTY",2009,"253","13.4","37849",1888.05970149254,1,0.0529644268774704,14.3
"260","DUNDY COUNTY",2010,"266.00","13.50","37071.00",1970.37037037037,0,0,14.3
"261","DUNDY COUNTY",2011,"285.00","14.70","40556.00",1938.77551020408,0,0,14.3
"262","FILLMORE COUNTY",2003,"587","9.4","37449.00",6244.68085106383,2,0.0320272572402044,15
"263","FILLMORE COUNTY",2004,"574.00","9.30","38911.00",6172.04301075269,2,0.032404181184669,15
"264","FILLMORE COUNTY",2005,"556.00","9.10","39384.00",6109.89010989011,2,0.0327338129496403,15
"265","FILLMORE COUNTY",2006,"607","10.1","41521",6009.90099009901,0,0,15
"266","FILLMORE COUNTY",2007,"678","11.7","41162",5794.87179487179,0,0,15
"267","FILLMORE COUNTY",2008,"547","9.5","44794",5757.8947368421,2,0.0347349177330896,15
"268","FILLMORE COUNTY",2009,"627","11","44373",5700,1,0.0175438596491228,15
"269","FILLMORE COUNTY",2010,"508.00","9.00","47551.00",5644.44444444444,0,0,15
"270","FILLMORE COUNTY",2011,"563.00","10.00","48192.00",5630,2,0.0355239786856128,15
"271","FRANKLIN COUNTY",2003,"387","11.5","32069.00",3365.21739130435,1,0.0297157622739018,17.8
"272","FRANKLIN COUNTY",2004,"375.00","11.20","33088.00",3348.21428571429,0,0,17.8
"273","FRANKLIN COUNTY",2005,"420.00","12.70","31528.00",3307.08661417323,1,0.0302380952380952,17.8
"274","FRANKLIN COUNTY",2006,"458","14.1","33221",3248.22695035461,1,0.0307860262008734,17.8
"275","FRANKLIN COUNTY",2007,"445","14.5","34614",3068.96551724138,0,0,17.8
"276","FRANKLIN COUNTY",2008,"378","12.6","37631",3000,1,0.0333333333333333,17.8
"277","FRANKLIN COUNTY",2009,"360","12","38510",3000,0,0,17.8
"278","FRANKLIN COUNTY",2010,"452.00","14.30","39516.00",3160.83916083916,0,0,17.8
"279","FRANKLIN COUNTY",2011,"415.00","13.20","41551.00",3143.93939393939,0,0,17.8
"280","FRONTIER COUNTY",2003,"291","10.6","34419.00",2745.28301886792,2,0.0728522336769759,18.5
"281","FRONTIER COUNTY",2004,"280.00","10.50","34797.00",2666.66666666667,0,0,18.5
